ID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N
5184,5,1,2,2,150,3,1,1,6,5854,1
7084,2,3,5,1,198,4,1,1,5,5719,0
6609,1,3,5,1,236,6,2,1,4,1705,0
5935,4,3,3,4,263,6,3,2,3,4429,0
8090,5,2,3,5,262,2,2,1,7,4422,1
4538,5,2,4,3,197,5,1,1,8,4209,1
6656,5,3,4,5,272,2,2,1,1,5378,0
8888,5,1,3,4,219,6,1,1,2,1837,0
6688,2,1,5,4,221,5,1,2,6,5059,0
3164,5,2,5,2,160,3,3,2,1,5834,0
5001,1,3,5,3,131,8,1,1,5,4149,1
6809,3,3,3,3,242,2,1,1,7,4501,0
7343,3,3,4,4,238,3,1,1,7,4709,0
8315,3,3,7,2,281,4,1,1,6,1118,1
7913,3,3,3,3,167,2,1,2,6,5101,0
3596,5,3,4,2,233,2,1,1,5,4668,0
6507,1,3,4,4,264,6,1,1,6,1758,0
5365,4,3,4,1,200,2,1,2,5,5072,1
7276,2,2,4,3,256,3,1,1,4,5068,1
5427,1,3,4,4,239,3,1,2,4,4756,0
5963,3,3,5,2,259,5,1,2,8,1678,0
8631,1,2,7,1,254,4,2,2,6,1279,1
6217,4,3,6,3,292,4,1,1,8,1434,0
8117,3,3,6,4,224,4,1,1,6,4493,0
7241,3,1,4,5,148,3,3,1,6,5473,1
6981,1,1,4,1,205,5,1,2,10,4944,0
5579,3,3,4,5,160,5,2,1,3,4648,1
6043,4,2,5,5,271,5,1,1,4,1667,0
8829,1,3,4,3,246,5,1,1,1,1673,1
7220,5,3,5,1,245,5,1,1,3,1956,1
3178,2,3,2,1,274,10,3,1,1,5622,0
8693,3,3,4,3,229,2,1,2,6,4226,1
3890,5,3,3,1,202,2,2,1,7,4506,1
7287,1,3,4,1,191,2,1,1,4,5851,1
7701,1,3,5,4,199,5,2,2,6,5210,1
5848,2,3,5,5,184,3,2,2,7,4742,0
5694,5,3,3,3,145,3,1,1,10,5696,0
7730,5,3,7,4,291,4,2,2,1,1817,1
6597,1,3,7,2,261,4,2,2,9,1918,1
8859,1,3,4,5,234,5,1,1,3,1469,1
5458,2,1,2,3,225,7,3,2,7,4009,1
7801,4,1,4,5,192,2,3,1,4,4518,0
5929,4,3,5,2,244,5,2,1,7,5515,0
8649,1,3,5,5,272,4,2,2,10,1383,1
7140,5,2,5,1,262,6,2,2,1,1696,0
3838,2,2,6,5,212,2,1,1,5,4804,1
8517,1,3,3,3,165,2,2,2,1,4768,0
8497,4,2,2,1,112,5,1,1,1,4543,0
8952,5,3,6,5,150,3,2,2,3,5747,0
8852,5,3,6,3,189,3,2,1,3,5062,0
4849,4,3,3,1,175,3,2,2,1,4872,0
6238,2,3,3,3,238,2,2,1,4,4206,0
8054,5,3,7,4,269,4,2,2,5,1073,0
8192,5,3,5,2,224,3,3,2,4,4271,0
7916,5,3,3,1,213,2,1,2,6,4747,0
3387,1,3,3,1,206,3,3,1,8,4763,1
6058,2,3,3,5,186,2,2,2,8,5924,0
8736,5,3,4,3,154,3,2,1,4,4867,1
8173,4,3,3,2,279,6,2,2,1,5855,0
8491,4,2,4,1,194,2,2,1,1,4198,0
4566,5,3,6,2,282,5,2,2,5,1818,1
5829,1,3,3,3,261,4,1,1,9,4529,1
7359,1,3,4,1,139,3,2,2,7,4550,0
5806,2,3,3,3,178,3,1,2,3,5396,1
5881,4,1,3,5,134,3,1,1,10,4693,0
3332,5,3,4,4,216,2,2,2,2,5840,1
3353,3,3,4,3,244,2,1,2,10,4486,1
4245,1,2,3,3,204,3,1,2,6,5296,1
8700,5,3,3,1,162,3,1,2,7,5073,0
6378,5,3,3,3,237,2,1,1,2,4263,1
5353,4,2,5,4,235,2,2,2,9,5549,0
8263,4,3,4,1,226,5,2,1,2,1912,0
4497,1,1,4,2,223,4,1,2,2,5709,0
6188,5,3,4,2,280,4,1,2,9,5288,1
7974,5,3,5,3,218,5,1,1,9,4435,1
4471,4,3,6,5,213,4,2,1,3,5549,0
7985,3,3,4,2,204,8,1,1,1,4038,1
5744,5,1,4,1,242,2,1,1,2,5825,0
5946,5,3,3,5,164,3,3,2,10,4639,1
3738,5,3,4,4,159,3,2,2,3,5545,0
3953,3,1,3,1,254,4,2,2,9,4571,0
7837,4,3,3,4,232,2,1,1,8,5629,1
3437,3,2,2,3,160,2,3,2,3,4409,0
8972,5,3,3,3,261,3,1,2,2,5629,1
4981,4,3,3,1,165,3,3,1,10,4208,0
8370,5,2,4,1,222,2,1,1,10,4714,1
5940,5,3,4,4,274,2,1,1,7,4873,1
8286,5,3,4,3,211,8,2,1,3,4550,0
8486,5,1,5,1,145,3,1,1,5,5019,0
3551,3,1,3,1,169,2,2,1,1,4783,1
3233,3,3,3,3,255,2,1,2,8,5955,1
8448,5,3,3,3,157,4,2,1,7,4487,1
8643,1,2,4,5,273,5,1,2,2,1441,0
4953,1,3,4,2,242,3,2,2,10,4721,0
4140,5,3,4,3,201,2,1,1,4,4955,1
6415,4,1,5,2,168,2,1,1,10,5225,1
7286,5,3,3,4,199,3,2,1,3,4067,0
6215,3,3,6,5,295,4,2,2,1,1159,0
4014,5,3,4,5,237,2,2,1,10,4963,0
7581,1,3,4,4,149,3,2,2,6,5508,0
4318,2,3,4,5,211,4,2,1,10,4004,0
8539,4,3,4,3,239,3,1,2,10,4020,0
8969,3,3,3,2,209,2,1,2,9,5203,0
8151,1,3,3,3,164,3,3,2,9,5070,0
7164,5,3,4,5,228,5,1,2,9,1381,0
3666,5,3,2,5,135,6,2,1,9,5777,1
3520,2,3,4,3,253,4,3,2,4,4868,1
8799,1,3,3,5,268,3,1,1,6,4172,1
4727,3,3,4,2,273,2,1,1,5,5608,1
6048,5,3,6,3,295,5,1,2,4,1392,0
8178,5,3,5,2,139,3,1,2,9,5920,0
6412,2,3,3,4,216,3,2,2,3,5651,0
5947,4,3,4,3,170,6,2,2,6,4998,0
5463,1,1,6,2,304,4,1,2,2,1256,1
7899,1,3,3,4,273,2,2,2,2,4219,1
6223,4,3,7,1,276,4,1,1,9,1519,1
4852,2,3,3,5,206,4,2,1,2,5829,1
3350,5,3,3,5,186,2,2,2,4,4352,0
6277,4,1,6,5,283,4,1,2,2,1136,1
3613,4,3,4,1,248,2,2,2,4,5783,0
8032,2,3,5,2,263,5,2,1,10,1059,0
6739,4,3,5,5,192,2,1,2,10,5564,0
6241,4,3,5,4,280,4,1,2,10,5156,0
3908,5,3,3,1,229,3,1,2,5,4971,1
6472,2,3,4,4,266,3,1,2,3,5531,1
6405,1,3,3,1,203,3,2,1,4,4965,0
7086,5,3,6,1,260,3,2,2,1,5134,0
4104,5,1,4,3,139,3,1,1,1,4986,0
7777,4,3,5,1,249,3,1,1,8,5940,0
5549,3,3,3,4,212,3,2,1,3,4811,0
6490,2,3,5,1,232,3,1,1,10,1014,1
3504,5,3,4,2,209,2,2,1,1,5337,0
7953,1,2,6,5,276,4,1,2,9,1319,0
5514,5,3,4,1,233,4,1,2,2,1809,0
4331,3,3,5,2,168,4,1,2,10,5373,1
3349,4,3,3,1,234,4,3,2,6,4942,0
3445,4,3,2,2,240,5,1,2,7,4138,1
7690,2,3,3,2,199,3,2,1,8,4164,1
6302,5,2,5,3,245,5,2,2,3,1851,0
3158,5,2,4,2,246,3,1,1,7,5616,0
8645,3,2,5,1,255,5,1,2,3,1574,1
7330,2,3,4,5,135,3,1,2,1,5013,0
6550,2,1,5,1,249,5,2,1,1,1654,1
6186,5,3,3,5,157,2,2,1,4,5991,0
6248,5,3,3,1,177,4,1,1,6,5037,1
7159,4,3,6,1,305,4,1,2,5,1588,0
8136,5,3,6,2,213,2,2,1,7,5415,0
4708,2,3,3,1,146,4,1,1,10,4583,0
3337,4,3,3,4,184,3,1,2,10,4776,0
7976,5,3,4,3,97,6,1,1,4,4375,0
7823,3,2,5,3,169,2,1,1,1,4500,1
6005,3,1,6,1,255,4,1,2,5,1253,1
4359,1,1,3,1,201,4,2,1,9,5721,1
4654,2,2,5,3,234,3,1,1,6,4632,0
6651,1,3,5,5,162,2,2,2,6,5868,0
7262,5,2,4,3,148,5,2,2,2,4065,1
7739,3,3,6,1,244,4,1,1,7,1007,0
5647,4,3,3,4,199,4,2,1,6,5207,0
8926,2,3,7,1,258,4,1,1,3,1482,0
3932,5,3,2,4,187,6,2,1,9,4388,0
6572,5,2,6,4,266,4,1,2,9,1253,1
3269,3,1,5,4,217,3,2,1,8,4949,1
8875,4,3,5,1,252,5,1,2,4,1308,0
3362,5,3,5,2,250,3,2,1,6,5298,0
7971,1,3,3,1,142,4,2,2,7,4780,0
7041,1,3,4,1,260,2,2,1,2,4529,0
7128,5,2,4,1,214,5,2,1,6,4573,1
5750,5,2,4,1,179,3,3,2,5,4129,0
8340,5,1,5,1,291,4,1,1,3,1663,1
7752,5,3,4,1,245,5,2,2,1,1472,0
3907,4,3,4,4,272,5,1,1,3,5243,0
4839,1,3,2,2,251,6,2,1,1,4165,1
6303,1,2,7,2,307,4,2,2,2,1073,0
5763,1,2,6,3,245,4,1,2,2,1158,1
3742,2,3,5,1,167,3,2,2,3,4267,1
8711,3,3,2,3,184,4,2,2,3,4719,0
5453,3,3,3,2,135,7,2,1,5,4716,0
8850,5,3,3,5,203,10,2,1,1,4996,0
4734,5,3,3,5,265,3,2,1,8,5980,0
4565,3,3,6,3,310,4,1,1,2,1817,0
6016,2,1,4,2,227,5,1,2,7,1354,1
8281,4,3,5,4,266,3,1,2,2,5260,1
7764,5,3,6,4,272,4,2,1,10,1171,1
4942,2,2,5,2,275,5,1,1,9,5168,1
3940,2,3,4,5,139,3,2,2,5,5126,0
4753,4,3,3,4,272,8,3,1,10,4070,0
6978,5,1,6,2,215,5,1,1,7,4057,0
6027,1,2,4,1,270,5,2,2,9,1280,1
6905,3,3,6,5,279,4,2,2,7,1300,0
6053,3,3,7,2,302,5,2,2,5,1614,0
6534,5,3,4,2,206,7,3,2,7,5479,1
7110,5,1,6,5,247,4,2,2,7,1461,1
6881,3,3,4,4,247,6,1,1,4,1044,0
3649,4,3,3,2,245,2,1,1,4,4514,1
5777,3,3,5,4,224,6,1,1,6,1049,1
3268,2,1,2,3,242,2,2,1,1,5892,1
6355,4,3,5,4,140,4,1,2,3,4018,0
6263,3,3,5,2,227,5,1,1,3,1242,1
6066,5,3,4,2,218,3,1,1,2,4949,0
4425,1,3,3,3,251,2,1,2,3,5168,0
3436,2,2,3,4,217,2,2,1,9,5450,0
7224,5,3,3,3,260,2,1,2,6,5044,0
6444,5,2,4,4,196,3,1,2,5,5514,0
7099,4,1,5,5,238,8,1,2,9,5186,0
4912,2,1,3,4,221,3,2,1,1,5391,0
3196,2,3,6,4,161,4,2,2,3,1747,1
5674,2,3,3,1,175,3,2,1,9,5797,0
5057,3,1,3,3,157,4,2,1,2,5684,0
5102,5,3,4,3,272,3,1,1,4,5654,0
6650,5,3,3,3,155,2,2,1,5,5577,0
4688,5,3,5,5,236,3,3,2,4,5724,1
6091,4,3,4,2,249,3,1,1,6,5051,1
5837,3,3,4,2,168,3,1,2,3,4653,1
6519,1,3,4,4,266,3,1,2,10,5221,0
5172,5,3,3,3,137,3,2,2,1,5490,1
4876,2,3,4,5,234,3,2,1,3,5142,1
4608,5,3,3,1,232,2,2,1,2,5104,1
8041,4,3,4,5,226,5,2,2,8,1133,0
5194,2,1,4,4,268,6,2,1,3,4834,0
4288,2,3,2,3,147,3,1,1,5,5013,0
7623,1,3,3,5,266,2,3,1,3,5195,0
5742,5,1,4,2,149,2,2,2,8,5460,1
7375,4,1,4,2,221,3,1,1,7,4856,0
8581,4,3,4,2,233,4,3,1,6,5256,0
3728,5,3,3,4,148,4,3,1,1,4249,0
6207,1,3,3,2,177,4,1,1,3,4199,1
6564,5,1,5,1,303,5,2,1,4,1009,0
4128,5,3,5,2,176,4,1,2,2,4893,0
6171,1,2,4,1,219,3,1,2,3,5223,1
8755,4,1,6,4,220,4,1,2,5,5465,1
8447,3,3,3,1,209,2,1,1,2,4855,0
7019,3,3,6,1,206,6,2,1,8,4243,1
5295,1,3,5,3,229,2,2,2,10,5149,0
6532,2,3,3,3,240,7,2,2,3,4385,0
7765,4,3,6,1,280,4,2,2,6,1735,1
6214,2,3,6,5,282,4,1,2,1,1193,1
4325,3,3,4,1,277,5,2,2,3,1527,1
8790,5,3,4,3,175,3,1,1,9,4840,1
3748,2,3,2,3,187,2,2,1,10,5957,0
4169,3,3,3,5,228,2,1,2,6,5893,0
5454,5,1,4,1,196,5,1,2,7,5380,0
3910,2,3,2,1,271,2,1,2,7,5875,0
8301,1,3,5,2,184,3,1,1,4,4552,0
7384,2,1,5,4,145,6,2,2,6,4403,0
5928,5,3,5,2,184,3,2,1,8,4581,0
7455,1,3,3,3,177,4,2,1,4,1560,1
4194,5,3,5,2,233,3,1,1,5,5756,1
4768,2,3,4,1,194,3,2,1,9,5804,0
4721,3,3,4,2,152,2,1,2,7,5026,0
3258,5,3,4,2,222,3,3,1,9,5337,0
7355,3,3,3,5,265,4,1,1,8,5087,1
3204,5,3,4,2,223,3,3,2,5,4282,0
3796,2,3,3,5,252,3,3,1,4,4248,0
7520,5,1,4,4,155,3,1,1,2,4094,1
6545,3,3,6,3,286,4,1,2,5,1750,1
3207,1,3,2,4,176,2,2,1,2,5138,0
3948,5,1,4,2,202,3,1,2,9,4955,0
8134,2,3,5,5,212,5,1,1,6,4463,0
8752,2,1,5,1,251,4,2,2,10,5931,0
8245,4,3,4,1,144,4,1,1,10,4175,0
4514,5,1,4,4,197,5,1,2,8,4793,0
7093,4,3,3,1,167,2,1,2,1,5749,0
5405,3,3,4,3,190,4,2,2,4,4102,1
4614,5,3,3,2,142,2,1,2,7,4082,0
5376,5,3,3,5,271,4,1,2,3,5831,1
4582,2,3,6,3,213,4,1,1,2,5349,0
7042,2,3,4,1,268,3,1,2,8,5486,0
6359,3,3,4,4,272,4,2,2,4,4363,1
4112,5,2,3,5,106,2,1,1,3,5615,0
3967,4,1,4,3,178,2,2,1,9,4322,1
6989,3,2,4,5,133,3,3,1,8,5653,1
4256,5,2,4,3,235,3,2,1,6,4832,1
8353,4,2,6,5,302,4,1,1,7,1592,0
5388,5,3,5,2,226,3,2,2,6,4700,1
7611,1,3,3,4,173,3,1,1,8,5979,0
4217,3,3,3,5,194,4,1,2,1,5534,0
3198,5,3,4,5,296,2,2,2,1,1678,0
5324,5,1,4,4,238,3,2,1,5,4724,1
7324,2,3,5,1,151,6,2,2,2,4529,0
8716,2,3,2,1,198,2,1,2,8,4323,0
6554,5,1,4,1,264,6,1,2,7,1007,0
4681,4,3,3,3,237,3,1,1,7,4062,0
4774,2,1,6,3,274,6,2,1,1,4632,0
4670,5,2,4,4,224,5,1,1,9,4902,1
7835,3,3,4,3,234,3,2,1,9,4868,1
6878,5,3,5,2,244,6,1,2,5,1702,1
6698,5,1,5,1,187,4,2,1,9,5657,1
4999,4,3,3,3,239,6,1,2,7,4501,1
6258,5,3,6,2,292,4,1,1,2,1565,0
4980,5,3,4,5,227,2,1,2,7,4414,0
8162,5,3,3,5,241,3,1,1,4,4132,0
7834,2,3,3,1,140,2,1,1,8,5253,1
5988,5,3,3,1,204,10,2,2,5,5375,0
7444,2,3,4,2,139,8,2,1,2,5012,1
6702,5,1,4,1,272,4,3,2,1,5597,0
6381,1,3,3,3,151,3,1,2,7,4611,0
5998,2,3,5,3,259,5,1,2,2,1730,0
6004,2,1,6,5,295,4,2,2,2,1981,0
6121,4,3,4,2,142,3,2,1,3,4644,0
4940,5,2,3,4,235,3,1,2,4,5498,0
7037,3,3,4,2,223,3,2,1,7,5977,0
5754,5,2,3,4,239,8,3,2,4,4192,0
8524,2,3,4,1,234,2,2,2,4,5066,1
4639,4,1,5,4,223,2,1,2,5,4424,1
4676,5,3,4,4,269,4,2,1,3,5032,1
3457,4,3,6,4,243,6,1,2,8,5218,0
5656,2,3,4,4,198,2,2,2,2,5725,1
6499,4,3,6,1,298,4,1,1,1,1735,1
5526,5,3,6,1,260,4,2,2,9,1698,1
5821,4,3,3,1,192,3,1,1,4,5179,0
8206,2,1,4,5,177,3,2,2,7,4031,1
4224,5,1,5,4,229,2,2,1,10,5001,0
6556,2,1,5,1,298,4,1,2,4,1551,0
5327,3,1,6,1,250,3,1,2,5,5621,1
4473,1,3,3,3,264,3,2,1,6,4247,1
5221,4,2,6,3,292,4,1,1,10,1270,0
7919,3,3,5,1,182,2,1,2,6,4121,1
4492,2,3,5,1,174,3,1,2,10,4008,0
5942,5,3,4,2,244,3,3,2,1,5559,1
3538,2,1,3,4,157,3,2,1,6,5398,1
3406,2,1,3,5,139,2,2,2,7,5536,0
4179,1,3,3,2,150,3,1,2,1,5825,0
5491,4,2,3,2,135,7,2,2,8,4901,0
8222,5,2,4,5,232,3,1,1,8,5923,0
5241,1,3,5,3,248,3,2,2,10,5567,1
4831,4,3,4,4,106,2,1,2,6,5984,0
4051,4,3,3,3,229,7,3,1,4,5075,1
6893,3,3,5,5,268,5,2,1,10,1906,0
7078,2,3,4,1,192,4,3,2,5,4142,1
7104,5,1,6,2,139,6,2,2,8,1691,1
8044,2,3,6,1,138,3,1,2,6,1604,0
3368,5,3,4,1,178,8,2,1,6,4872,0
8786,5,3,3,1,151,3,1,1,7,4072,0
4596,5,3,4,2,192,4,2,1,2,5503,0
4058,5,3,2,1,166,3,2,2,6,4280,0
8617,4,1,6,4,305,4,1,1,1,1384,0
6297,1,1,4,3,246,6,1,1,10,1176,0
6380,5,3,5,3,266,3,1,2,4,4969,1
7933,4,1,3,3,188,5,1,1,6,5713,0
6021,1,1,6,4,300,4,2,1,7,1607,0
4083,1,3,6,2,144,7,3,2,1,5501,0
3610,2,3,4,2,195,5,2,2,9,5178,1
8160,5,3,3,1,173,2,2,1,4,5521,0
8015,3,3,4,1,263,5,1,2,8,1426,1
4943,3,2,5,2,156,5,1,2,9,5237,0
5291,3,3,4,3,194,2,2,2,4,5780,1
3451,4,3,4,3,246,3,1,1,5,5118,0
7940,5,1,4,1,154,10,3,2,10,5674,1
7818,5,2,5,2,152,3,2,2,4,4699,1
4262,5,2,5,1,171,4,2,1,9,4418,1
5357,3,2,2,4,144,4,1,1,8,5760,1
8971,4,3,4,5,247,2,2,1,9,4656,0
8119,4,3,4,5,163,2,2,1,10,5529,1
7082,5,3,4,3,260,3,1,1,5,5540,0
5265,1,3,6,1,304,4,1,1,4,1236,1
5124,5,3,2,4,208,3,2,1,6,4226,1
5605,4,1,3,5,253,2,2,2,7,5846,0
8890,2,1,6,4,298,4,2,1,8,1437,1
4924,2,1,4,5,203,2,2,1,8,4450,1
5108,5,3,6,1,257,4,2,1,3,5656,1
7929,1,1,4,1,137,3,2,1,3,4962,1
6046,2,3,6,2,286,4,1,1,4,1594,0
5938,2,3,3,3,265,3,2,1,8,5070,0
6011,3,1,5,1,227,5,1,2,7,1620,1
5389,4,3,3,3,211,4,1,2,7,4733,0
3548,5,1,3,3,163,3,2,2,2,5791,1
8509,4,2,3,3,264,3,1,1,6,5482,1
7615,4,3,5,3,178,4,2,2,10,5382,1
5937,1,3,6,3,202,4,2,1,3,4496,1
8031,1,3,5,5,238,6,1,1,3,1965,1
6869,3,3,6,4,261,4,1,1,5,1794,1
5618,5,2,5,4,281,3,1,1,10,5675,0
6325,4,3,5,5,104,4,1,2,2,5235,0
7755,1,3,7,5,285,4,1,2,6,1591,1
7422,5,3,7,5,278,4,1,2,1,1210,0
8106,5,3,4,2,237,2,1,1,1,5261,0
6654,5,3,5,1,179,2,1,1,3,5417,0
6384,5,3,6,5,261,5,1,2,1,5442,0
5055,1,1,3,4,186,3,3,2,1,5922,1
5005,4,3,4,3,161,6,1,2,6,5560,1
8126,5,3,3,1,102,4,2,1,4,5936,1
6713,3,2,5,2,214,2,1,1,8,4767,0
8499,1,2,5,4,274,3,1,2,1,5017,1
8024,5,3,5,3,245,5,1,1,2,1937,0
4379,3,1,4,2,254,4,1,1,4,5137,1
7552,2,2,4,1,205,2,1,2,10,4086,0
5711,3,3,4,1,134,3,2,2,7,4933,1
4524,5,2,3,1,170,3,1,2,3,4454,1
4328,5,3,5,3,104,4,1,2,3,4885,1
4080,5,3,5,4,160,3,3,2,2,5876,0
4344,5,3,4,4,204,2,2,1,9,4462,0
7905,1,3,4,4,224,2,1,1,8,5754,1
3719,3,3,3,5,193,3,3,1,10,5991,1
3218,5,3,4,1,164,4,1,2,6,4432,1
3759,1,3,6,3,231,4,1,1,7,4553,1
8614,2,1,7,1,307,4,1,1,8,1339,0
7704,5,3,5,5,269,5,1,1,6,1630,0
6202,2,3,4,4,251,2,2,1,6,4376,0
4133,3,3,4,5,165,3,3,2,5,4735,0
3205,4,3,3,1,190,3,2,1,2,4312,0
8322,5,3,6,4,253,4,2,2,10,1248,0
5984,5,3,4,3,238,2,1,2,7,5808,1
4022,5,3,3,5,194,3,1,2,8,5726,1
8684,5,3,6,3,267,4,2,2,2,5917,1
5264,5,3,7,4,283,5,1,2,6,1882,1
3352,2,3,4,4,268,3,1,2,7,5947,0
6254,5,3,4,1,208,3,1,2,4,4530,1
4056,5,3,4,3,164,2,1,1,3,1376,0
4384,2,2,3,3,150,2,2,2,3,5836,0
4052,5,3,6,3,144,7,3,1,8,5646,1
8634,5,2,5,1,235,5,1,1,10,1920,0
6343,4,3,3,1,286,4,2,2,4,5106,0
6665,3,3,3,4,199,3,1,2,7,5089,0
4976,5,3,4,2,194,8,2,2,10,5995,0
4783,4,1,3,4,144,3,2,2,8,5867,1
3035,3,3,5,4,151,4,2,2,10,1441,1
7457,3,3,6,4,306,4,1,1,5,1703,1
7057,4,3,3,1,226,2,1,2,4,4804,0
6127,4,3,3,4,240,3,2,2,8,4410,0
3106,2,3,5,2,214,6,1,1,3,3234,1
5084,5,2,3,4,157,3,2,1,6,5611,0
5823,1,3,5,2,229,2,2,2,1,5724,0
5346,5,2,3,3,175,3,1,2,2,5740,1
3925,4,3,5,1,181,2,2,1,4,5578,1
4414,2,3,3,2,224,2,2,1,3,4405,0
8545,4,3,3,1,188,4,2,1,8,5884,1
8891,3,1,6,5,282,4,1,2,4,1035,0
3374,5,3,3,4,186,2,2,1,9,5841,0
4918,2,1,4,5,244,4,2,1,2,5365,1
4684,2,3,4,4,171,2,1,2,4,4962,0
7394,5,2,4,5,152,7,1,2,9,4224,0
5568,5,3,4,2,245,2,1,2,3,4000,0
4857,1,3,4,5,245,3,1,1,7,4297,0
4744,2,3,3,1,211,3,3,1,7,5178,0
4830,5,3,3,2,184,3,2,1,8,4994,0
3634,2,3,3,1,191,5,1,1,9,5196,1
7051,4,3,3,2,223,2,1,1,10,4604,0
6596,5,3,6,4,260,4,2,1,10,1927,0
4772,5,1,5,4,251,2,1,1,3,5347,1
6586,2,2,7,2,275,4,2,1,6,1513,0
5589,1,3,4,4,189,4,2,1,9,5838,1
7062,5,3,3,4,257,4,1,2,10,4415,0
7048,2,3,3,1,231,3,2,2,9,5148,1
6759,1,3,4,5,156,3,1,2,5,4610,0
3877,4,3,4,4,266,2,1,1,2,4290,0
7817,3,2,4,3,181,3,1,2,4,4399,1
7440,5,3,3,5,146,10,1,2,9,4128,0
7541,3,2,5,5,201,3,2,1,10,5121,1
8650,2,3,7,5,273,4,2,2,9,1329,1
4205,3,3,4,5,168,3,3,1,4,4759,1
6722,5,2,4,2,180,4,2,2,9,4329,0
4215,1,3,3,1,214,3,2,1,2,4958,0
8339,3,1,4,4,229,5,1,2,9,1361,0
7671,1,2,6,4,284,4,1,1,9,1436,0
4072,2,3,3,3,228,3,2,1,8,4927,0
3673,4,1,4,1,251,3,1,1,4,4374,1
4633,4,1,3,4,202,5,3,2,5,4632,0
8889,1,1,4,1,231,5,2,1,10,1144,0
5598,5,1,5,2,251,3,1,2,9,4298,1
3480,5,3,3,1,193,4,1,2,5,4700,0
7015,4,3,4,4,145,3,2,2,8,5780,0
5062,2,1,4,2,222,3,1,2,4,5919,0
7279,4,3,3,1,204,4,2,1,6,5926,1
4686,5,3,4,3,195,2,1,2,8,4576,0
3922,2,3,4,2,261,2,2,2,7,5764,0
6346,2,3,3,4,267,3,3,2,8,5337,1
7060,2,3,3,4,238,2,1,2,3,4723,0
3063,1,3,6,4,217,5,1,1,7,3725,1
5139,1,3,4,2,136,2,2,1,7,4305,1
8127,1,3,4,1,285,2,1,2,4,4401,0
8661,1,3,4,2,271,5,2,2,4,1633,1
3290,5,2,2,5,172,2,1,2,7,4649,0
8204,5,1,4,3,238,2,1,1,1,4051,0
5602,2,1,4,3,138,3,3,2,2,5358,0
7000,2,2,5,3,267,4,2,1,1,4837,1
5683,4,3,2,2,182,3,3,2,6,4112,1
6634,2,3,4,3,237,3,2,1,8,5045,1
6874,2,3,5,2,240,6,2,1,2,1852,1
8465,3,3,4,3,241,2,2,2,3,4636,1
6396,5,3,3,5,185,3,2,2,5,4317,1
4778,5,1,3,3,211,3,3,1,4,4354,1
5305,4,3,4,5,183,2,2,1,8,4422,0
8991,1,3,4,2,239,4,1,1,10,5528,1
6484,2,3,4,1,251,4,1,2,3,4433,0
5774,5,3,6,5,257,4,2,1,1,1957,1
7366,2,3,5,5,258,4,3,1,5,4562,0
6692,5,1,6,1,259,3,1,1,3,5683,0
8670,5,3,4,4,189,2,2,2,3,5837,1
5160,5,3,5,2,196,5,1,2,10,5111,0
5738,5,1,5,1,248,2,1,1,6,5281,0
6524,5,3,3,3,261,8,1,2,10,4145,0
4299,1,3,3,5,140,3,1,2,9,4733,0
4120,2,2,5,2,227,3,2,2,2,4058,1
6683,3,3,5,4,245,3,3,2,4,4298,0
6851,3,2,3,3,180,7,2,1,4,5068,1
7770,5,3,7,4,310,4,1,2,6,1003,1
8120,5,3,4,1,261,4,2,1,10,4632,0
8521,4,3,3,5,191,4,1,2,4,4008,1
5163,1,3,3,3,273,2,2,1,7,5491,0
7125,1,2,6,4,260,3,2,2,9,4730,1
3383,3,3,3,4,205,8,2,1,5,4869,1
5107,4,3,6,1,145,3,2,1,1,4346,1
3379,4,3,4,2,161,4,1,1,10,5322,0
4028,5,3,4,5,249,2,2,1,10,4562,0
5392,2,3,4,4,222,2,2,2,7,4343,0
5345,3,2,4,3,241,2,2,1,4,5942,1
3404,5,1,3,1,119,2,1,1,10,4146,1
6026,5,2,5,3,267,5,1,2,6,1119,1
8083,4,2,4,4,115,3,2,2,7,4609,0
5207,3,2,5,5,230,10,3,2,10,5619,1
7685,3,2,5,2,265,4,1,1,7,4883,0
4766,5,3,4,4,140,3,1,1,4,5924,1
7255,4,1,3,2,229,3,1,2,2,4447,1
7371,1,3,3,1,271,2,2,1,7,4569,0
6153,1,1,3,1,226,3,1,1,8,4002,0
5791,4,3,7,4,285,4,2,1,2,1017,1
3402,5,1,4,5,167,2,1,1,7,4289,1
6221,3,3,4,1,265,6,1,1,2,1629,1
8957,3,3,3,5,218,4,1,2,4,5330,0
3689,3,1,3,3,168,2,1,1,9,4608,0
3964,2,1,4,5,213,3,2,1,7,4114,0
6997,4,2,3,2,286,6,3,1,5,5588,0
8121,1,3,3,4,151,3,2,2,5,4767,1
8464,2,3,4,1,202,2,2,2,10,5428,1
4836,5,3,4,4,176,2,2,1,1,5793,0
8142,5,3,3,5,243,3,2,1,4,4130,1
7063,4,3,3,2,160,4,1,1,9,5112,1
4214,5,3,4,4,199,3,1,2,10,5002,1
4321,4,3,4,3,258,3,3,1,1,4653,0
4957,4,3,3,3,135,3,2,2,2,5860,0
4962,5,3,3,3,229,2,2,1,1,5670,0
5638,2,3,3,2,215,3,2,1,10,4198,1
7061,3,3,3,1,173,3,1,1,3,4453,1
4808,5,2,6,3,254,4,1,2,6,1335,0
